item;geo;year;value
DIVMARPCT;AZ;1965;NA
DIVMARPCT;AZ;1964;NA
DIVMARPCT;AZ;1963;NA
DIVMARPCT;AZ;1962;NA
DIVMARPCT;AZ;1961;NA
DIVMARPCT;AZ;1960;NA
DIVMARPCT;BA;2018;NA
DIVMARPCT;BA;2017;NA
DIVMARPCT;BA;2016;NA
DIVMARPCT;BA;2015;NA
DIVMARPCT;BA;2014;NA
DIVMARPCT;BA;2013;NA
DIVMARPCT;BA;2012;12.6
DIVMARPCT;BA;2011;NA
DIVMARPCT;BA;2010;8.6
DIVMARPCT;BA;2009;6.8
DIVMARPCT;BA;2008;6.2
DIVMARPCT;BA;2007;7.8
DIVMARPCT;BA;2006;7.7
DIVMARPCT;BA;2005;8.1
DIVMARPCT;BA;2004;7.0
DIVMARPCT;BA;2003;NA
DIVMARPCT;BA;2002;NA
DIVMARPCT;BA;2001;NA
DIVMARPCT;BA;2000;NA
DIVMARPCT;BA;1999;NA
DIVMARPCT;BA;1998;NA
DIVMARPCT;BA;1997;NA
DIVMARPCT;BA;1996;NA
DIVMARPCT;BA;1995;NA
DIVMARPCT;BA;1994;NA
DIVMARPCT;BA;1993;NA
DIVMARPCT;BA;1992;NA
DIVMARPCT;BA;1991;NA
DIVMARPCT;BA;1990;NA
DIVMARPCT;BA;1989;NA
DIVMARPCT;BA;1988;NA
DIVMARPCT;BA;1987;NA
DIVMARPCT;BA;1986;NA
DIVMARPCT;BA;1985;NA
DIVMARPCT;BA;1984;NA
DIVMARPCT;BA;1983;NA
DIVMARPCT;BA;1982;NA
DIVMARPCT;BA;1981;NA
DIVMARPCT;BA;1980;NA
DIVMARPCT;BA;1979;NA
DIVMARPCT;BA;1978;NA
DIVMARPCT;BA;1977;NA
DIVMARPCT;BA;1976;NA
DIVMARPCT;BA;1975;NA
DIVMARPCT;BA;1974;NA
DIVMARPCT;BA;1973;NA
DIVMARPCT;BA;1972;NA
DIVMARPCT;BA;1971;NA
DIVMARPCT;BA;1970;NA
DIVMARPCT;BA;1969;NA
DIVMARPCT;BA;1968;NA
DIVMARPCT;BA;1967;NA
DIVMARPCT;BA;1966;NA
DIVMARPCT;BA;1965;NA
DIVMARPCT;BA;1964;NA
DIVMARPCT;BA;1963;NA
DIVMARPCT;BA;1962;NA
DIVMARPCT;BA;1961;NA
DIVMARPCT;BA;1960;NA
DIVMARPCT;BE;2018;NA
DIVMARPCT;BE;2017;52.0
DIVMARPCT;BE;2016;52.7
DIVMARPCT;BE;2015;54.8
DIVMARPCT;BE;2014;61.0
DIVMARPCT;BE;2013;65.7
DIVMARPCT;BE;2012;62.0
DIVMARPCT;BE;2011;67.1
DIVMARPCT;BE;2010;68.6
DIVMARPCT;BE;2009;75.3
DIVMARPCT;BE;2008;77.5
DIVMARPCT;BE;2007;66.0
DIVMARPCT;BE;2006;65.1
DIVMARPCT;BE;2005;71.5
DIVMARPCT;BE;2004;72.5
DIVMARPCT;BE;2003;75.1
DIVMARPCT;BE;2002;75.7
DIVMARPCT;BE;2001;69.6
DIVMARPCT;BE;2000;59.8
DIVMARPCT;BE;1999;59.8
DIVMARPCT;BE;1998;59.7
DIVMARPCT;BE;1997;55.9
DIVMARPCT;BE;1996;56.2
DIVMARPCT;BE;1995;68.1
DIVMARPCT;BE;1994;42.4
DIVMARPCT;BE;1993;39.9
DIVMARPCT;BE;1992;38.3
DIVMARPCT;BE;1991;34.3
DIVMARPCT;BE;1990;31.5
DIVMARPCT;BE;1989;31.9
DIVMARPCT;BE;1988;35.2
DIVMARPCT;BE;1987;34.9
DIVMARPCT;BE;1986;32.4
DIVMARPCT;BE;1985;32.0
DIVMARPCT;BE;1984;31.6
DIVMARPCT;BE;1983;28.7
DIVMARPCT;BE;1982;25.7
DIVMARPCT;BE;1981;23.8
DIVMARPCT;BE;1980;21.8
DIVMARPCT;BE;1979;20.5
DIVMARPCT;BE;1978;20.2
DIVMARPCT;BE;1977;18.6
DIVMARPCT;BE;1976;17.8
DIVMARPCT;BE;1975;15.3
DIVMARPCT;BE;1974;13.8
DIVMARPCT;BE;1973;11.3
DIVMARPCT;BE;1972;10.5
DIVMARPCT;BE;1971;9.5
DIVMARPCT;BE;1970;8.7
DIVMARPCT;BE;1969;8.9
DIVMARPCT;BE;1968;8.7
DIVMARPCT;BE;1967;8.8
DIVMARPCT;BE;1966;8.5
DIVMARPCT;BE;1965;8.3
DIVMARPCT;BE;1964;8.4
DIVMARPCT;BE;1963;8.3
DIVMARPCT;BE;1962;7.6
DIVMARPCT;BE;1961;7.4
DIVMARPCT;BE;1960;7.0
DIVMARPCT;BG;2018;NA
DIVMARPCT;BG;2017;36.4
DIVMARPCT;BG;2016;39.6
DIVMARPCT;BG;2015;37.8
DIVMARPCT;BG;2014;43.0
DIVMARPCT;BG;2013;49.7
DIVMARPCT;BG;2012;56.4
DIVMARPCT;BG;2011;49.3
DIVMARPCT;BG;2010;45.3
DIVMARPCT;BG;2009;45.0
DIVMARPCT;BG;2008;50.9
DIVMARPCT;BG;2007;55.2
DIVMARPCT;BG;2006;45.2
DIVMARPCT;BG;2005;43.8
DIVMARPCT;BG;2004;47.3
DIVMARPCT;BG;2003;39.2
DIVMARPCT;BG;2002;34.9
DIVMARPCT;BG;2001;32.1
DIVMARPCT;BG;2000;30.1
DIVMARPCT;BG;1999;29.2
DIVMARPCT;BG;1998;29.2
DIVMARPCT;BG;1997;26.9
DIVMARPCT;BG;1996;28.0
DIVMARPCT;BG;1995;29.0
DIVMARPCT;BG;1994;21.1
DIVMARPCT;BG;1993;18.3
DIVMARPCT;BG;1992;21.1
DIVMARPCT;BG;1991;22.6
DIVMARPCT;BG;1990;19.0
DIVMARPCT;BG;1989;20.0
DIVMARPCT;BG;1988;19.7
DIVMARPCT;BG;1987;18.1
DIVMARPCT;BG;1986;15.5
DIVMARPCT;BG;1985;21.5
DIVMARPCT;BG;1984;20.2
DIVMARPCT;BG;1983;21.7
DIVMARPCT;BG;1982;19.8
DIVMARPCT;BG;1981;19.9
DIVMARPCT;BG;1980;18.8
DIVMARPCT;BG;1979;17.3
DIVMARPCT;BG;1978;17.9
DIVMARPCT;BG;1977;17.5
DIVMARPCT;BG;1976;15.4
DIVMARPCT;BG;1975;14.7
DIVMARPCT;BG;1974;15.7
DIVMARPCT;BG;1973;14.7
DIVMARPCT;BG;1972;14.5
DIVMARPCT;BG;1971;13.7
DIVMARPCT;BG;1970;13.5
DIVMARPCT;BG;1969;12.7
DIVMARPCT;BG;1968;13.0
DIVMARPCT;BG;1967;13.3
DIVMARPCT;BG;1966;12.8
DIVMARPCT;BG;1965;13.2
DIVMARPCT;BG;1964;13.0
DIVMARPCT;BG;1963;12.5
DIVMARPCT;BG;1962;12.5
DIVMARPCT;BG;1961;12.8
DIVMARPCT;BG;1960;NA
DIVMARPCT;BY;2018;NA
DIVMARPCT;BY;2017;48.3
DIVMARPCT;BY;2016;50.6
DIVMARPCT;BY;2015;40.2
DIVMARPCT;BY;2014;41.5
DIVMARPCT;BY;2013;41.4
DIVMARPCT;BY;2012;51.2
DIVMARPCT;BY;2011;44.5
DIVMARPCT;BY;2010;47.6
DIVMARPCT;BY;2009;44.5
DIVMARPCT;BY;2008;47.5
DIVMARPCT;BY;2007;40.0
DIVMARPCT;BY;2006;40.3
DIVMARPCT;BY;2005;41.6
DIVMARPCT;BY;2004;48.3
DIVMARPCT;BY;2003;NA
DIVMARPCT;BY;2002;NA
DIVMARPCT;BY;2001;NA
DIVMARPCT;BY;2000;NA
DIVMARPCT;BY;1999;NA
DIVMARPCT;BY;1998;NA
DIVMARPCT;BY;1997;NA
DIVMARPCT;BY;1996;NA
DIVMARPCT;BY;1995;NA
DIVMARPCT;BY;1994;NA
DIVMARPCT;BY;1993;NA
DIVMARPCT;BY;1992;NA
DIVMARPCT;BY;1991;NA
DIVMARPCT;BY;1990;NA
DIVMARPCT;BY;1989;NA
DIVMARPCT;BY;1988;NA
DIVMARPCT;BY;1987;NA
DIVMARPCT;BY;1986;NA
DIVMARPCT;BY;1985;NA
DIVMARPCT;BY;1984;NA
DIVMARPCT;BY;1983;NA
DIVMARPCT;BY;1982;NA
DIVMARPCT;BY;1981;NA
DIVMARPCT;BY;1980;NA
DIVMARPCT;BY;1979;NA
DIVMARPCT;BY;1978;NA
DIVMARPCT;BY;1977;NA
DIVMARPCT;BY;1976;NA
DIVMARPCT;BY;1975;NA
DIVMARPCT;BY;1974;NA
DIVMARPCT;BY;1973;NA
DIVMARPCT;BY;1972;NA
DIVMARPCT;BY;1971;NA
DIVMARPCT;BY;1970;NA
DIVMARPCT;BY;1969;NA
DIVMARPCT;BY;1968;NA
DIVMARPCT;BY;1967;NA
DIVMARPCT;BY;1966;NA
DIVMARPCT;BY;1965;NA
DIVMARPCT;BY;1964;NA
DIVMARPCT;BY;1963;NA
DIVMARPCT;BY;1962;NA
DIVMARPCT;BY;1961;NA
DIVMARPCT;BY;1960;NA
DIVMARPCT;CH;2018;NA
DIVMARPCT;CH;2017;39.2
DIVMARPCT;CH;2016;40.9
DIVMARPCT;CH;2015;41.0
DIVMARPCT;CH;2014;40.0
DIVMARPCT;CH;2013;43.0
DIVMARPCT;CH;2012;41.1
DIVMARPCT;CH;2011;41.7
DIVMARPCT;CH;2010;51.0
DIVMARPCT;CH;2009;46.1
DIVMARPCT;CH;2008;47.2
DIVMARPCT;CH;2007;49.3
DIVMARPCT;CH;2006;52.7
DIVMARPCT;CH;2005;53.1
DIVMARPCT;CH;2004;45.5
DIVMARPCT;CH;2003;41.9
DIVMARPCT;CH;2002;40.7
DIVMARPCT;CH;2001;43.8
DIVMARPCT;CH;2000;26.4
DIVMARPCT;CH;1999;51.1
DIVMARPCT;CH;1998;46.2
DIVMARPCT;CH;1997;43.7
DIVMARPCT;CH;1996;39.8
DIVMARPCT;CH;1995;38.5
DIVMARPCT;CH;1994;36.9
DIVMARPCT;CH;1993;34.8
DIVMARPCT;CH;1992;32.2
DIVMARPCT;CH;1991;28.6
DIVMARPCT;CH;1990;28.3
DIVMARPCT;CH;1989;28.2
DIVMARPCT;CH;1988;27.8
DIVMARPCT;CH;1987;26.8
DIVMARPCT;CH;1986;28.3
DIVMARPCT;CH;1985;29.4
DIVMARPCT;CH;1984;29.1
DIVMARPCT;CH;1983;31.1
DIVMARPCT;CH;1982;31.3
DIVMARPCT;CH;1981;31.1
DIVMARPCT;CH;1980;30.5
DIVMARPCT;CH;1979;30.6
DIVMARPCT;CH;1978;32.7
DIVMARPCT;CH;1977;31.7
DIVMARPCT;CH;1976;29.9
DIVMARPCT;CH;1975;25.3
DIVMARPCT;CH;1974;21.3
DIVMARPCT;CH;1973;19.7
DIVMARPCT;CH;1972;17.8
DIVMARPCT;CH;1971;15.7
DIVMARPCT;CH;1970;13.7
DIVMARPCT;CH;1969;12.8
DIVMARPCT;CH;1968;12.2
DIVMARPCT;CH;1967;11.5
DIVMARPCT;CH;1966;11.2
DIVMARPCT;CH;1965;11.0
DIVMARPCT;CH;1964;11.0
DIVMARPCT;CH;1963;10.7
DIVMARPCT;CH;1962;10.7
DIVMARPCT;CH;1961;11.2
DIVMARPCT;CH;1960;11.2
DIVMARPCT;CY;2018;NA
DIVMARPCT;CY;2017;32.8
DIVMARPCT;CY;2016;30.6
DIVMARPCT;CY;2015;29.7
DIVMARPCT;CY;2014;35.0
DIVMARPCT;CY;2013;33.8
DIVMARPCT;CY;2012;35.1
DIVMARPCT;CY;2011;31.1
DIVMARPCT;CY;2010;31.7
DIVMARPCT;CY;2009;27.5
DIVMARPCT;CY;2008;26.8
DIVMARPCT;CY;2007;26.0
DIVMARPCT;CY;2006;33.4
DIVMARPCT;CY;2005;25.7
DIVMARPCT;CY;2004;30.2
DIVMARPCT;CY;2003;26.5
DIVMARPCT;CY;2002;12.8
DIVMARPCT;CY;2001;11.3
DIVMARPCT;CY;2000;12.7
DIVMARPCT;CY;1999;13.1
DIVMARPCT;CY;1998;11.0
DIVMARPCT;CY;1997;11.8
DIVMARPCT;CY;1996;12.6
DIVMARPCT;CY;1995;11.4
DIVMARPCT;CY;1994;9.0
DIVMARPCT;CY;1993;8.3
DIVMARPCT;CY;1992;8.8
DIVMARPCT;CY;1991;4.9
DIVMARPCT;CY;1990;6.2
DIVMARPCT;CY;1989;6.0
DIVMARPCT;CY;1988;7.9
DIVMARPCT;CY;1987;5.5
DIVMARPCT;CY;1986;5.3
DIVMARPCT;CY;1985;4.6
DIVMARPCT;CY;1984;6.1
DIVMARPCT;CY;1983;4.2
DIVMARPCT;CY;1982;3.8
DIVMARPCT;CY;1981;2.9
DIVMARPCT;CY;1980;4.2
DIVMARPCT;CY;1979;2.5
DIVMARPCT;CY;1978;3.2
DIVMARPCT;CY;1977;2.7
DIVMARPCT;CY;1976;3.1
DIVMARPCT;CY;1975;2.1
DIVMARPCT;CY;1974;4.1
DIVMARPCT;CY;1973;2.2
DIVMARPCT;CY;1972;3.6
DIVMARPCT;CY;1971;2.9
DIVMARPCT;CY;1970;2.5
DIVMARPCT;CY;1969;2.8
DIVMARPCT;CY;1968;3.7
DIVMARPCT;CY;1967;2.2
DIVMARPCT;CY;1966;2.9
DIVMARPCT;CY;1965;3.1
DIVMARPCT;CY;1964;4.3
DIVMARPCT;CY;1963;NA
DIVMARPCT;CY;1962;NA
DIVMARPCT;CY;1961;NA
DIVMARPCT;CY;1960;NA
DIVMARPCT;CZ;2018;NA
DIVMARPCT;CZ;2017;49.0
DIVMARPCT;CZ;2016;49.2
DIVMARPCT;CZ;2015;54.1
DIVMARPCT;CZ;2014;58.7
DIVMARPCT;CZ;2013;64.1
DIVMARPCT;CZ;2012;58.4
DIVMARPCT;CZ;2011;62.3
DIVMARPCT;CZ;2010;65.9
DIVMARPCT;CZ;2009;60.9
DIVMARPCT;CZ;2008;59.7
DIVMARPCT;CZ;2007;54.5
DIVMARPCT;CZ;2006;59.4
DIVMARPCT;CZ;2005;60.4
DIVMARPCT;CZ;2004;64.3
DIVMARPCT;CZ;2003;79.3
DIVMARPCT;CZ;2002;60.2
DIVMARPCT;CZ;2001;60.3
DIVMARPCT;CZ;2000;53.7
DIVMARPCT;CZ;1999;44.2
DIVMARPCT;CZ;1998;58.8
DIVMARPCT;CZ;1997;56.2
DIVMARPCT;CZ;1996;61.4
DIVMARPCT;CZ;1995;56.7
DIVMARPCT;CZ;1994;52.9
DIVMARPCT;CZ;1993;45.8
DIVMARPCT;CZ;1992;38.6
DIVMARPCT;CZ;1991;40.8
DIVMARPCT;CZ;1990;35.2
DIVMARPCT;CZ;1989;38.6
DIVMARPCT;CZ;1988;37.6
DIVMARPCT;CZ;1987;37.0
DIVMARPCT;CZ;1986;36.2
DIVMARPCT;CZ;1985;37.8
DIVMARPCT;CZ;1984;37.3
DIVMARPCT;CZ;1983;36.5
DIVMARPCT;CZ;1982;36.1
DIVMARPCT;CZ;1981;35.6
DIVMARPCT;CZ;1980;34.7
DIVMARPCT;CZ;1979;31.0
DIVMARPCT;CZ;1978;30.0
DIVMARPCT;CZ;1977;27.4
DIVMARPCT;CZ;1976;26.9
DIVMARPCT;CZ;1975;26.9
DIVMARPCT;CZ;1974;25.5
DIVMARPCT;CZ;1973;25.4
DIVMARPCT;CZ;1972;23.5
DIVMARPCT;CZ;1971;25.7
DIVMARPCT;CZ;1970;23.7
DIVMARPCT;CZ;1969;22.7
DIVMARPCT;CZ;1968;20.9
DIVMARPCT;CZ;1967;19.9
DIVMARPCT;CZ;1966;20.6
DIVMARPCT;CZ;1965;19.8
DIVMARPCT;CZ;1964;17.9
DIVMARPCT;CZ;1963;18.4
DIVMARPCT;CZ;1962;18.3
DIVMARPCT;CZ;1961;18.8
DIVMARPCT;CZ;1960;17.5
DIVMARPCT;DE;2018;NA
DIVMARPCT;DE;2017;NA
DIVMARPCT;DE;2016;39.6
DIVMARPCT;DE;2015;40.8
DIVMARPCT;DE;2014;43.1
DIVMARPCT;DE;2013;45.5
DIVMARPCT;DE;2012;46.2
DIVMARPCT;DE;2011;49.7
DIVMARPCT;DE;2010;49.0
DIVMARPCT;DE;2009;49.1
DIVMARPCT;DE;2008;50.9
DIVMARPCT;DE;2007;50.7
DIVMARPCT;DE;2006;51.1
DIVMARPCT;DE;2005;51.9
DIVMARPCT;DE;2004;54.0
DIVMARPCT;DE;2003;55.9
DIVMARPCT;DE;2002;53.3
DIVMARPCT;DE;2001;50.7
DIVMARPCT;DE;2000;46.4
DIVMARPCT;DE;1999;44.3
DIVMARPCT;DE;1998;46.1
DIVMARPCT;DE;1997;44.4
DIVMARPCT;DE;1996;41.1
DIVMARPCT;DE;1995;39.4
DIVMARPCT;DE;1994;37.7
DIVMARPCT;DE;1993;35.3
DIVMARPCT;DE;1992;29.8
DIVMARPCT;DE;1991;30.0
DIVMARPCT;DE;1990;29.6
DIVMARPCT;DE;1989;31.8
DIVMARPCT;DE;1988;32.4
DIVMARPCT;DE;1987;33.9
DIVMARPCT;DE;1986;32.9
DIVMARPCT;DE;1985;35.1
DIVMARPCT;DE;1984;35.9
DIVMARPCT;DE;1983;32.8
DIVMARPCT;DE;1982;32.7
DIVMARPCT;DE;1981;30.5
DIVMARPCT;DE;1980;26.6
DIVMARPCT;DE;1979;23.1
DIVMARPCT;DE;1978;9.9
DIVMARPCT;DE;1977;20.8
DIVMARPCT;DE;1976;29.6
DIVMARPCT;DE;1975;27.6
DIVMARPCT;DE;1974;26.1
DIVMARPCT;DE;1973;22.8
DIVMARPCT;DE;1972;20.9
DIVMARPCT;DE;1971;18.6
DIVMARPCT;DE;1970;17.2
DIVMARPCT;DE;1969;16.2
DIVMARPCT;DE;1968;14.7
DIVMARPCT;DE;1967;13.0
DIVMARPCT;DE;1966;12.1
DIVMARPCT;DE;1965;11.9
DIVMARPCT;DE;1964;11.0
DIVMARPCT;DE;1963;10.0
DIVMARPCT;DE;1962;9.3
DIVMARPCT;DE;1961;9.3
DIVMARPCT;DE;1960;9.4
DIVMARPCT;DE_TOT;2018;NA
DIVMARPCT;DE_TOT;2017;37.7
DIVMARPCT;DE_TOT;2016;39.6
DIVMARPCT;DE_TOT;2015;40.8
DIVMARPCT;DE_TOT;2014;43.1
DIVMARPCT;DE_TOT;2013;45.5
DIVMARPCT;DE_TOT;2012;46.2
DIVMARPCT;DE_TOT;2011;49.7
DIVMARPCT;DE_TOT;2010;49.0
DIVMARPCT;DE_TOT;2009;49.1
DIVMARPCT;DE_TOT;2008;50.9
DIVMARPCT;DE_TOT;2007;50.7
DIVMARPCT;DE_TOT;2006;51.1
DIVMARPCT;DE_TOT;2005;51.9
DIVMARPCT;DE_TOT;2004;54.0
DIVMARPCT;DE_TOT;2003;55.9
DIVMARPCT;DE_TOT;2002;53.3
DIVMARPCT;DE_TOT;2001;50.7
DIVMARPCT;DE_TOT;2000;46.4
DIVMARPCT;DE_TOT;1999;44.3
DIVMARPCT;DE_TOT;1998;46.1
DIVMARPCT;DE_TOT;1997;44.4
DIVMARPCT;DE_TOT;1996;41.1
DIVMARPCT;DE_TOT;1995;39.4
DIVMARPCT;DE_TOT;1994;37.7
DIVMARPCT;DE_TOT;1993;35.3
DIVMARPCT;DE_TOT;1992;29.8
DIVMARPCT;DE_TOT;1991;30.0
DIVMARPCT;DE_TOT;1990;30.0
DIVMARPCT;DE_TOT;1989;33.4
DIVMARPCT;DE_TOT;1988;33.3
DIVMARPCT;DE_TOT;1987;34.5
DIVMARPCT;DE_TOT;1986;34.3
DIVMARPCT;DE_TOT;1985;36.1
DIVMARPCT;DE_TOT;1984;36.4
DIVMARPCT;DE_TOT;1983;34.5
DIVMARPCT;DE_TOT;1982;34.6
DIVMARPCT;DE_TOT;1981;32.4
DIVMARPCT;DE_TOT;1980;28.4
DIVMARPCT;DE_TOT;1979;25.8
DIVMARPCT;DE_TOT;1978;16.1
DIVMARPCT;DE_TOT;1977;23.3
DIVMARPCT;DE_TOT;1976;30.0
DIVMARPCT;DE_TOT;1975;28.1
DIVMARPCT;DE_TOT;1974;27.2
DIVMARPCT;DE_TOT;1973;24.2
DIVMARPCT;DE_TOT;1972;22.1
DIVMARPCT;DE_TOT;1971;19.8
DIVMARPCT;DE_TOT;1970;18.1
DIVMARPCT;DE_TOT;1969;17.7
DIVMARPCT;DE_TOT;1968;16.7
DIVMARPCT;DE_TOT;1967;15.2
DIVMARPCT;DE_TOT;1966;14.3
DIVMARPCT;DE_TOT;1965;13.7
DIVMARPCT;DE_TOT;1964;13.0
DIVMARPCT;DE_TOT;1963;11.5
DIVMARPCT;DE_TOT;1962;10.7
DIVMARPCT;DE_TOT;1961;10.8
DIVMARPCT;DE_TOT;1960;10.7
DIVMARPCT;DK;2018;NA
DIVMARPCT;DK;2017;48.0
DIVMARPCT;DK;2016;56.0
DIVMARPCT;DK;2015;56.6
DIVMARPCT;DK;2014;68.6
DIVMARPCT;DK;2013;68.6
DIVMARPCT;DK;2012;55.1
DIVMARPCT;DK;2011;53.3
DIVMARPCT;DK;2010;46.7
DIVMARPCT;DK;2009;45.4
DIVMARPCT;DK;2008;39.3
DIVMARPCT;DK;2007;38.5
DIVMARPCT;DK;2006;39.3
DIVMARPCT;DK;2005;42.3
DIVMARPCT;DK;2004;41.8
DIVMARPCT;DK;2003;45.0
DIVMARPCT;DK;2002;41.1
DIVMARPCT;DK;2001;39.9
DIVMARPCT;DK;2000;37.5
DIVMARPCT;DK;1999;38.2
DIVMARPCT;DK;1998;37.8
DIVMARPCT;DK;1997;37.3
DIVMARPCT;DK;1996;35.5
DIVMARPCT;DK;1995;37.4
DIVMARPCT;DK;1994;38.8
DIVMARPCT;DK;1993;41.0
DIVMARPCT;DK;1992;40.3
DIVMARPCT;DK;1991;40.7
DIVMARPCT;DK;1990;43.6
DIVMARPCT;DK;1989;49.0
DIVMARPCT;DK;1988;45.9
DIVMARPCT;DK;1987;46.2
DIVMARPCT;DK;1986;47.1
DIVMARPCT;DK;1985;49.1
DIVMARPCT;DK;1984;50.6
DIVMARPCT;DK;1983;54.5
DIVMARPCT;DK;1982;60.1
DIVMARPCT;DK;1981;56.8
DIVMARPCT;DK;1980;51.4
DIVMARPCT;DK;1979;46.9
DIVMARPCT;DK;1978;45.4
DIVMARPCT;DK;1977;41.6
DIVMARPCT;DK;1976;41.9
DIVMARPCT;DK;1975;41.7
DIVMARPCT;DK;1974;39.6
DIVMARPCT;DK;1973;41.0
DIVMARPCT;DK;1972;42.3
DIVMARPCT;DK;1971;40.9
DIVMARPCT;DK;1970;26.2
DIVMARPCT;DK;1969;22.9
DIVMARPCT;DK;1968;19.2
DIVMARPCT;DK;1967;16.9
DIVMARPCT;DK;1966;16.2
DIVMARPCT;DK;1965;15.7
DIVMARPCT;DK;1964;16.4
DIVMARPCT;DK;1963;16.7
DIVMARPCT;DK;1962;17.1
DIVMARPCT;DK;1961;18.2
DIVMARPCT;DK;1960;18.6
DIVMARPCT;EA18;2018;NA
DIVMARPCT;EA18;2017;NA
DIVMARPCT;EA18;2016;NA
DIVMARPCT;EA18;2015;46.0
DIVMARPCT;EA18;2014;45.5
DIVMARPCT;EA18;2013;46.7
DIVMARPCT;EA18;2012;NA
DIVMARPCT;EA18;2011;48.3
DIVMARPCT;EA18;2010;46.6
DIVMARPCT;EA18;2009;45.5
DIVMARPCT;EA18;2008;45.5
DIVMARPCT;EA18;2007;45.1
DIVMARPCT;EA18;2006;45.7
DIVMARPCT;EA18;2005;42.6
DIVMARPCT;EA18;2004;40.2
DIVMARPCT;EA18;2003;38.8
DIVMARPCT;EA18;2002;37.2
DIVMARPCT;EA18;2001;35.9
DIVMARPCT;EA18;2000;33.3
DIVMARPCT;EA18;1999;32.5
DIVMARPCT;EA18;1998;32.9
DIVMARPCT;EA18;1997;32.3
DIVMARPCT;EA18;1996;31.9
DIVMARPCT;EA18;1995;31.6
DIVMARPCT;EA18;1994;29.9
DIVMARPCT;EA18;1993;27.4
DIVMARPCT;EA18;1992;25.3
DIVMARPCT;EA18;1991;24.4
DIVMARPCT;EA18;1990;23.8
DIVMARPCT;EA18;1989;25.2
DIVMARPCT;EA18;1988;25.7
DIVMARPCT;EA18;1987;25.0
DIVMARPCT;EA18;1986;25.2
DIVMARPCT;EA18;1985;25.7
DIVMARPCT;EA18;1984;25.4
DIVMARPCT;EA18;1983;23.5
DIVMARPCT;EA18;1982;22.9
DIVMARPCT;EA18;1981;20.7
DIVMARPCT;EA18;1980;18.2
DIVMARPCT;EA18;1979;16.5
DIVMARPCT;EA18;1978;13.9
DIVMARPCT;EA18;1977;14.8
DIVMARPCT;EA18;1976;15.5
DIVMARPCT;EA18;1975;14.3
DIVMARPCT;EA18;1974;13.9
DIVMARPCT;EA18;1973;12.5
DIVMARPCT;EA18;1972;12.4
DIVMARPCT;EA18;1971;10.9
DIVMARPCT;EA18;1970;9.3
DIVMARPCT;EA18;1969;9.1
DIVMARPCT;EA18;1968;8.9
DIVMARPCT;EA18;1967;8.5
DIVMARPCT;EA18;1966;8.3
DIVMARPCT;EA18;1965;7.7
DIVMARPCT;EA18;1964;7.3
DIVMARPCT;EA18;1963;NA
DIVMARPCT;EA18;1962;NA
DIVMARPCT;EA18;1961;NA
DIVMARPCT;EA18;1960;NA
DIVMARPCT;EA19;2018;NA
DIVMARPCT;EA19;2017;NA
DIVMARPCT;EA19;2016;NA
DIVMARPCT;EA19;2015;46.0
DIVMARPCT;EA19;2014;45.5
DIVMARPCT;EA19;2013;46.7
DIVMARPCT;EA19;2012;NA
DIVMARPCT;EA19;2011;48.4
DIVMARPCT;EA19;2010;46.7
DIVMARPCT;EA19;2009;45.5
DIVMARPCT;EA19;2008;45.5
DIVMARPCT;EA19;2007;45.2
DIVMARPCT;EA19;2006;45.8
DIVMARPCT;EA19;2005;42.8
DIVMARPCT;EA19;2004;40.4
DIVMARPCT;EA19;2003;39.0
DIVMARPCT;EA19;2002;37.5
DIVMARPCT;EA19;2001;36.2
DIVMARPCT;EA19;2000;33.6
DIVMARPCT;EA19;1999;32.8
DIVMARPCT;EA19;1998;NA
DIVMARPCT;EA19;1997;NA
DIVMARPCT;EA19;1996;NA
DIVMARPCT;EA19;1995;NA
DIVMARPCT;EA19;1994;NA
DIVMARPCT;EA19;1993;NA
DIVMARPCT;EA19;1992;NA
DIVMARPCT;EA19;1991;NA
DIVMARPCT;EA19;1990;NA
DIVMARPCT;EA19;1989;NA
DIVMARPCT;EA19;1988;NA
DIVMARPCT;EA19;1987;NA
DIVMARPCT;EA19;1986;NA
DIVMARPCT;EA19;1985;NA
DIVMARPCT;EA19;1984;NA
DIVMARPCT;EA19;1983;NA
DIVMARPCT;EA19;1982;NA
DIVMARPCT;EA19;1981;NA
DIVMARPCT;EA19;1980;NA
DIVMARPCT;EA19;1979;NA
DIVMARPCT;EA19;1978;NA
DIVMARPCT;EA19;1977;NA
DIVMARPCT;EA19;1976;NA
DIVMARPCT;EA19;1975;NA
DIVMARPCT;EA19;1974;NA
DIVMARPCT;EA19;1973;NA
DIVMARPCT;EA19;1972;NA
DIVMARPCT;EA19;1971;NA
DIVMARPCT;EA19;1970;NA
DIVMARPCT;EA19;1969;NA
DIVMARPCT;EA19;1968;NA
DIVMARPCT;EA19;1967;NA
DIVMARPCT;EA19;1966;NA
DIVMARPCT;EA19;1965;NA
DIVMARPCT;EA19;1964;NA
DIVMARPCT;EA19;1963;NA
DIVMARPCT;EA19;1962;NA
DIVMARPCT;EA19;1961;NA
DIVMARPCT;EA19;1960;NA
DIVMARPCT;EE;2018;NA
DIVMARPCT;EE;2017;51.5
DIVMARPCT;EE;2016;51.3
DIVMARPCT;EE;2015;49.6
DIVMARPCT;EE;2014;51.7
DIVMARPCT;EE;2013;59.4
DIVMARPCT;EE;2012;53.4
DIVMARPCT;EE;2011;56.4
DIVMARPCT;EE;2010;59.0
