unit;month;geo;year;value
NR;M11;LU;1979;326
NR;M11;LU;1978;357
NR;M11;LU;1977;355
NR;M11;LU;1976;374
NR;M11;LU;1975;381
NR;M11;LU;1974;360
NR;M11;LU;1973;336
NR;M11;LU;1972;304
NR;M11;LU;1971;365
NR;M11;LU;1970;372
NR;M11;LU;1969;307
NR;M11;LU;1968;317
NR;M11;LU;1967;326
NR;M11;LU;1966;361
NR;M11;LU;1965;306
NR;M11;LU;1964;310
NR;M11;LU;1963;296
NR;M11;LU;1962;311
NR;M11;LU;1961;303
NR;M11;LU;1960;292
NR;M11;LV;2019;NA
NR;M11;LV;2018;2245
NR;M11;LV;2017;2343
NR;M11;LV;2016;2343
NR;M11;LV;2015;2262
NR;M11;LV;2014;2334
NR;M11;LV;2013;2252
NR;M11;LV;2012;2411
NR;M11;LV;2011;2298
NR;M11;LV;2010;2363
NR;M11;LV;2009;2461
NR;M11;LV;2008;2496
NR;M11;LV;2007;2655
NR;M11;LV;2006;2661
NR;M11;LV;2005;2744
NR;M11;LV;2004;2565
NR;M11;LV;2003;2727
NR;M11;LV;2002;2597
NR;M11;LV;2001;2867
NR;M11;LV;2000;2637
NR;M11;LV;1999;2642
NR;M11;LV;1998;2950
NR;M11;LV;1997;2702
NR;M11;LV;1996;2572
NR;M11;LV;1995;NA
NR;M11;LV;1994;NA
NR;M11;LV;1993;NA
NR;M11;LV;1992;NA
NR;M11;LV;1991;NA
NR;M11;LV;1990;NA
NR;M11;LV;1989;NA
NR;M11;LV;1988;NA
NR;M11;LV;1987;NA
NR;M11;LV;1986;NA
NR;M11;LV;1985;NA
NR;M11;LV;1984;NA
NR;M11;LV;1983;NA
NR;M11;LV;1982;NA
NR;M11;LV;1981;NA
NR;M11;LV;1980;NA
NR;M11;LV;1979;NA
NR;M11;LV;1978;NA
NR;M11;LV;1977;NA
NR;M11;LV;1976;NA
NR;M11;LV;1975;NA
NR;M11;LV;1974;NA
NR;M11;LV;1973;NA
NR;M11;LV;1972;NA
NR;M11;LV;1971;NA
NR;M11;LV;1970;NA
NR;M11;LV;1969;NA
NR;M11;LV;1968;NA
NR;M11;LV;1967;NA
NR;M11;LV;1966;NA
NR;M11;LV;1965;NA
NR;M11;LV;1964;NA
NR;M11;LV;1963;NA
NR;M11;LV;1962;NA
NR;M11;LV;1961;NA
NR;M11;LV;1960;NA
NR;M11;MC;2019;NA
NR;M11;MC;2018;NA
NR;M11;MC;2017;NA
NR;M11;MC;2016;NA
NR;M11;MC;2015;NA
NR;M11;MC;2014;NA
NR;M11;MC;2013;NA
NR;M11;MC;2012;NA
NR;M11;MC;2011;NA
NR;M11;MC;2010;NA
NR;M11;MC;2009;NA
NR;M11;MC;2008;NA
NR;M11;MC;2007;NA
NR;M11;MC;2006;NA
NR;M11;MC;2005;59
NR;M11;MC;2004;NA
NR;M11;MC;2003;NA
NR;M11;MC;2002;NA
NR;M11;MC;2001;NA
NR;M11;MC;2000;NA
NR;M11;MC;1999;NA
NR;M11;MC;1998;NA
NR;M11;MC;1997;NA
NR;M11;MC;1996;NA
NR;M11;MC;1995;NA
NR;M11;MC;1994;NA
NR;M11;MC;1993;NA
NR;M11;MC;1992;NA
NR;M11;MC;1991;NA
NR;M11;MC;1990;NA
NR;M11;MC;1989;NA
NR;M11;MC;1988;NA
NR;M11;MC;1987;NA
NR;M11;MC;1986;NA
NR;M11;MC;1985;NA
NR;M11;MC;1984;NA
NR;M11;MC;1983;NA
NR;M11;MC;1982;NA
NR;M11;MC;1981;NA
NR;M11;MC;1980;NA
NR;M11;MC;1979;NA
NR;M11;MC;1978;NA
NR;M11;MC;1977;NA
NR;M11;MC;1976;NA
NR;M11;MC;1975;NA
NR;M11;MC;1974;NA
NR;M11;MC;1973;NA
NR;M11;MC;1972;NA
NR;M11;MC;1971;NA
NR;M11;MC;1970;NA
NR;M11;MC;1969;NA
NR;M11;MC;1968;NA
NR;M11;MC;1967;NA
NR;M11;MC;1966;NA
NR;M11;MC;1965;NA
NR;M11;MC;1964;NA
NR;M11;MC;1963;NA
NR;M11;MC;1962;NA
NR;M11;MC;1961;NA
NR;M11;MC;1960;NA
NR;M11;MD;2019;NA
NR;M11;MD;2018;NA
NR;M11;MD;2017;NA
NR;M11;MD;2016;3268
NR;M11;MD;2015;NA
NR;M11;MD;2014;3485
NR;M11;MD;2013;3308
NR;M11;MD;2012;3479
NR;M11;MD;2011;3545
NR;M11;MD;2010;3410
NR;M11;MD;2009;3679
NR;M11;MD;2008;3569
NR;M11;MD;2007;3970
NR;M11;MD;2006;3931
NR;M11;MD;2005;3945
NR;M11;MD;2004;NA
NR;M11;MD;2003;NA
NR;M11;MD;2002;NA
NR;M11;MD;2001;NA
NR;M11;MD;2000;NA
NR;M11;MD;1999;NA
NR;M11;MD;1998;NA
NR;M11;MD;1997;NA
NR;M11;MD;1996;NA
NR;M11;MD;1995;NA
NR;M11;MD;1994;NA
NR;M11;MD;1993;NA
NR;M11;MD;1992;NA
NR;M11;MD;1991;NA
NR;M11;MD;1990;NA
NR;M11;MD;1989;NA
NR;M11;MD;1988;NA
NR;M11;MD;1987;NA
NR;M11;MD;1986;NA
NR;M11;MD;1985;NA
NR;M11;MD;1984;NA
NR;M11;MD;1983;NA
NR;M11;MD;1982;NA
NR;M11;MD;1981;NA
NR;M11;MD;1980;NA
NR;M11;MD;1979;NA
NR;M11;MD;1978;NA
NR;M11;MD;1977;NA
NR;M11;MD;1976;NA
NR;M11;MD;1975;NA
NR;M11;MD;1974;NA
NR;M11;MD;1973;NA
NR;M11;MD;1972;NA
NR;M11;MD;1971;NA
NR;M11;MD;1970;NA
NR;M11;MD;1969;NA
NR;M11;MD;1968;NA
NR;M11;MD;1967;NA
NR;M11;MD;1966;NA
NR;M11;MD;1965;NA
NR;M11;MD;1964;NA
NR;M11;MD;1963;NA
NR;M11;MD;1962;NA
NR;M11;MD;1961;NA
NR;M11;MD;1960;NA
NR;M11;ME;2019;NA
NR;M11;ME;2018;547
NR;M11;ME;2017;490
NR;M11;ME;2016;508
NR;M11;ME;2015;505
NR;M11;ME;2014;516
NR;M11;ME;2013;456
NR;M11;ME;2012;439
NR;M11;ME;2011;490
NR;M11;ME;2010;489
NR;M11;ME;2009;446
NR;M11;ME;2008;452
NR;M11;ME;2007;458
NR;M11;ME;2006;430
NR;M11;ME;2005;502
NR;M11;ME;2004;NA
NR;M11;ME;2003;NA
NR;M11;ME;2002;NA
NR;M11;ME;2001;NA
NR;M11;ME;2000;NA
NR;M11;ME;1999;NA
NR;M11;ME;1998;NA
NR;M11;ME;1997;NA
NR;M11;ME;1996;NA
NR;M11;ME;1995;NA
NR;M11;ME;1994;NA
NR;M11;ME;1993;NA
NR;M11;ME;1992;NA
NR;M11;ME;1991;NA
NR;M11;ME;1990;NA
NR;M11;ME;1989;NA
NR;M11;ME;1988;NA
NR;M11;ME;1987;NA
NR;M11;ME;1986;NA
NR;M11;ME;1985;NA
NR;M11;ME;1984;NA
NR;M11;ME;1983;NA
NR;M11;ME;1982;NA
NR;M11;ME;1981;NA
NR;M11;ME;1980;NA
NR;M11;ME;1979;NA
NR;M11;ME;1978;NA
NR;M11;ME;1977;NA
NR;M11;ME;1976;NA
NR;M11;ME;1975;NA
NR;M11;ME;1974;NA
NR;M11;ME;1973;NA
NR;M11;ME;1972;NA
NR;M11;ME;1971;NA
NR;M11;ME;1970;NA
NR;M11;ME;1969;NA
NR;M11;ME;1968;NA
NR;M11;ME;1967;NA
NR;M11;ME;1966;NA
NR;M11;ME;1965;NA
NR;M11;ME;1964;NA
NR;M11;ME;1963;NA
NR;M11;ME;1962;NA
NR;M11;ME;1961;NA
NR;M11;ME;1960;NA
NR;M11;MK;2019;NA
NR;M11;MK;2018;1651
NR;M11;MK;2017;1622
NR;M11;MK;2016;NA
NR;M11;MK;2015;1658
NR;M11;MK;2014;1626
NR;M11;MK;2013;1556
NR;M11;MK;2012;1586
NR;M11;MK;2011;1706
NR;M11;MK;2010;1569
NR;M11;MK;2009;1564
NR;M11;MK;2008;1517
NR;M11;MK;2007;1616
NR;M11;MK;2006;1561
NR;M11;MK;2005;1500
NR;M11;MK;2004;1491
NR;M11;MK;2003;1388
NR;M11;MK;2002;1560
NR;M11;MK;2001;1426
NR;M11;MK;2000;1327
NR;M11;MK;1999;1356
NR;M11;MK;1998;1399
NR;M11;MK;1997;1380
NR;M11;MK;1996;1356
NR;M11;MK;1995;1366
NR;M11;MK;1994;NA
NR;M11;MK;1993;NA
NR;M11;MK;1992;NA
NR;M11;MK;1991;NA
NR;M11;MK;1990;NA
NR;M11;MK;1989;NA
NR;M11;MK;1988;NA
NR;M11;MK;1987;NA
NR;M11;MK;1986;NA
NR;M11;MK;1985;NA
NR;M11;MK;1984;NA
NR;M11;MK;1983;NA
NR;M11;MK;1982;NA
NR;M11;MK;1981;NA
NR;M11;MK;1980;NA
NR;M11;MK;1979;NA
NR;M11;MK;1978;NA
NR;M11;MK;1977;NA
NR;M11;MK;1976;NA
NR;M11;MK;1975;NA
NR;M11;MK;1974;NA
NR;M11;MK;1973;NA
NR;M11;MK;1972;NA
NR;M11;MK;1971;NA
NR;M11;MK;1970;NA
NR;M11;MK;1969;NA
NR;M11;MK;1968;NA
NR;M11;MK;1967;NA
NR;M11;MK;1966;NA
NR;M11;MK;1965;NA
NR;M11;MK;1964;NA
NR;M11;MK;1963;NA
NR;M11;MK;1962;NA
NR;M11;MK;1961;NA
NR;M11;MK;1960;NA
NR;M11;MT;2019;281
NR;M11;MT;2018;285
NR;M11;MT;2017;282
NR;M11;MT;2016;277
NR;M11;MT;2015;242
NR;M11;MT;2014;255
NR;M11;MT;2013;235
NR;M11;MT;2012;248
NR;M11;MT;2011;226
NR;M11;MT;2010;239
NR;M11;MT;2009;283
NR;M11;MT;2008;243
NR;M11;MT;2007;275
NR;M11;MT;2006;246
NR;M11;MT;2005;211
NR;M11;MT;2004;224
NR;M11;MT;2003;235
NR;M11;MT;2002;204
NR;M11;MT;2001;231
NR;M11;MT;2000;198
NR;M11;MT;1999;228
NR;M11;MT;1998;245
NR;M11;MT;1997;211
NR;M11;MT;1996;222
NR;M11;MT;1995;NA
NR;M11;MT;1994;NA
NR;M11;MT;1993;NA
NR;M11;MT;1992;NA
NR;M11;MT;1991;NA
NR;M11;MT;1990;NA
NR;M11;MT;1989;NA
NR;M11;MT;1988;NA
NR;M11;MT;1987;NA
NR;M11;MT;1986;NA
NR;M11;MT;1985;NA
NR;M11;MT;1984;NA
NR;M11;MT;1983;NA
NR;M11;MT;1982;NA
NR;M11;MT;1981;NA
NR;M11;MT;1980;NA
NR;M11;MT;1979;NA
NR;M11;MT;1978;NA
NR;M11;MT;1977;NA
NR;M11;MT;1976;NA
NR;M11;MT;1975;NA
NR;M11;MT;1974;NA
NR;M11;MT;1973;NA
NR;M11;MT;1972;NA
NR;M11;MT;1971;NA
NR;M11;MT;1970;NA
NR;M11;MT;1969;NA
NR;M11;MT;1968;NA
NR;M11;MT;1967;NA
NR;M11;MT;1966;NA
NR;M11;MT;1965;NA
NR;M11;MT;1964;NA
NR;M11;MT;1963;NA
NR;M11;MT;1962;NA
NR;M11;MT;1961;NA
NR;M11;MT;1960;NA
NR;M11;NL;2019;NA
NR;M11;NL;2018;12139
NR;M11;NL;2017;12247
NR;M11;NL;2016;12333
NR;M11;NL;2015;11612
NR;M11;NL;2014;11725
NR;M11;NL;2013;11029
NR;M11;NL;2012;11663
NR;M11;NL;2011;11475
NR;M11;NL;2010;10948
NR;M11;NL;2009;10719
NR;M11;NL;2008;10906
NR;M11;NL;2007;11281
NR;M11;NL;2006;10865
NR;M11;NL;2005;10796
NR;M11;NL;2004;10969
NR;M11;NL;2003;11291
NR;M11;NL;2002;11491
NR;M11;NL;2001;11391
NR;M11;NL;2000;11372
NR;M11;NL;1999;11104
NR;M11;NL;1998;11334
NR;M11;NL;1997;10773
NR;M11;NL;1996;10970
NR;M11;NL;1995;11234
NR;M11;NL;1994;10463
NR;M11;NL;1993;11887
NR;M11;NL;1992;10770
NR;M11;NL;1991;10773
NR;M11;NL;1990;10489
NR;M11;NL;1989;NA
NR;M11;NL;1988;10503
NR;M11;NL;1987;10199
NR;M11;NL;1986;10108
NR;M11;NL;1985;10727
NR;M11;NL;1984;9847
NR;M11;NL;1983;9835
NR;M11;NL;1982;9468
NR;M11;NL;1981;9503
NR;M11;NL;1980;9569
NR;M11;NL;1979;NA
NR;M11;NL;1978;9115
NR;M11;NL;1977;9295
NR;M11;NL;1976;9071
NR;M11;NL;1975;9180
NR;M11;NL;1974;9208
NR;M11;NL;1973;8887
NR;M11;NL;1972;9178
NR;M11;NL;1971;9340
NR;M11;NL;1970;9035
NR;M11;NL;1969;8947
NR;M11;NL;1968;8803
NR;M11;NL;1967;8508
NR;M11;NL;1966;8730
NR;M11;NL;1965;8541
NR;M11;NL;1964;8007
NR;M11;NL;1963;7531
NR;M11;NL;1962;7791
NR;M11;NL;1961;7575
NR;M11;NL;1960;7112
NR;M11;NO;2019;NA
NR;M11;NO;2018;2917
NR;M11;NO;2017;2836
NR;M11;NO;2016;2958
NR;M11;NO;2015;3288
NR;M11;NO;2014;3365
NR;M11;NO;2013;3279
NR;M11;NO;2012;3358
NR;M11;NO;2011;3385
NR;M11;NO;2010;3456
NR;M11;NO;2009;3358
NR;M11;NO;2008;3495
NR;M11;NO;2007;3391
NR;M11;NO;2006;3492
NR;M11;NO;2005;3213
NR;M11;NO;2004;3388
NR;M11;NO;2003;3537
NR;M11;NO;2002;3815
NR;M11;NO;2001;3524
NR;M11;NO;2000;3506
NR;M11;NO;1999;3558
NR;M11;NO;1998;3610
NR;M11;NO;1997;3539
NR;M11;NO;1996;3504
NR;M11;NO;1995;3759
NR;M11;NO;1994;3537
NR;M11;NO;1993;3972
NR;M11;NO;1992;3431
NR;M11;NO;1991;3635
NR;M11;NO;1990;3776
NR;M11;NO;1989;3589
NR;M11;NO;1988;3625
NR;M11;NO;1987;3553
NR;M11;NO;1986;3500
NR;M11;NO;1985;3568
NR;M11;NO;1984;3534
NR;M11;NO;1983;3469
NR;M11;NO;1982;3395
NR;M11;NO;1981;3467
NR;M11;NO;1980;3475
NR;M11;NO;1979;3474
NR;M11;NO;1978;3304
NR;M11;NO;1977;3305
NR;M11;NO;1976;3157
NR;M11;NO;1975;3224
NR;M11;NO;1974;3216
NR;M11;NO;1973;3339
NR;M11;NO;1972;3186
NR;M11;NO;1971;3275
NR;M11;NO;1970;3224
NR;M11;NO;1969;3165
NR;M11;NO;1968;3064
NR;M11;NO;1967;3015
NR;M11;NO;1966;2903
NR;M11;NO;1965;2879
NR;M11;NO;1964;2762
NR;M11;NO;1963;3077
NR;M11;NO;1962;2795
NR;M11;NO;1961;2769
NR;M11;NO;1960;2702
NR;M11;PL;2019;NA
NR;M11;PL;2018;32854
NR;M11;PL;2017;32347
NR;M11;PL;2016;32612
NR;M11;PL;2015;31969
NR;M11;PL;2014;31827
NR;M11;PL;2013;30293
NR;M11;PL;2012;31200
NR;M11;PL;2011;30867
NR;M11;PL;2010;30806
NR;M11;PL;2009;31678
NR;M11;PL;2008;30559
NR;M11;PL;2007;31720
NR;M11;PL;2006;30523
NR;M11;PL;2005;29822
NR;M11;PL;2004;29845
NR;M11;PL;2003;29529
NR;M11;PL;2002;29661
NR;M11;PL;2001;30353
NR;M11;PL;2000;29913
NR;M11;PL;1999;30346
NR;M11;PL;1998;31612
NR;M11;PL;1997;31378
NR;M11;PL;1996;30471
NR;M11;PL;1995;31902
NR;M11;PL;1994;NA
NR;M11;PL;1993;NA
NR;M11;PL;1992;NA
NR;M11;PL;1991;NA
NR;M11;PL;1990;NA
NR;M11;PL;1989;NA
NR;M11;PL;1988;NA
NR;M11;PL;1987;NA
NR;M11;PL;1986;NA
NR;M11;PL;1985;NA
NR;M11;PL;1984;NA
NR;M11;PL;1983;NA
NR;M11;PL;1982;NA
NR;M11;PL;1981;NA
NR;M11;PL;1980;NA
NR;M11;PL;1979;NA
NR;M11;PL;1978;NA
NR;M11;PL;1977;NA
NR;M11;PL;1976;NA
NR;M11;PL;1975;NA
NR;M11;PL;1974;NA
NR;M11;PL;1973;NA
NR;M11;PL;1972;NA
NR;M11;PL;1971;NA
NR;M11;PL;1970;NA
NR;M11;PL;1969;NA
NR;M11;PL;1968;NA
NR;M11;PL;1967;NA
NR;M11;PL;1966;NA
NR;M11;PL;1965;NA
NR;M11;PL;1964;NA
NR;M11;PL;1963;NA
NR;M11;PL;1962;NA
NR;M11;PL;1961;NA
NR;M11;PL;1960;NA
NR;M11;PT;2019;NA
NR;M11;PT;2018;8977
NR;M11;PT;2017;8878
NR;M11;PT;2016;9027
NR;M11;PT;2015;8372
NR;M11;PT;2014;8528
NR;M11;PT;2013;8468
NR;M11;PT;2012;8426
NR;M11;PT;2011;8720
NR;M11;PT;2010;8698
NR;M11;PT;2009;8273
NR;M11;PT;2008;9069
NR;M11;PT;2007;8635
NR;M11;PT;2006;7888
NR;M11;PT;2005;8388
NR;M11;PT;2004;8462
NR;M11;PT;2003;9572
NR;M11;PT;2002;8319
NR;M11;PT;2001;8962
NR;M11;PT;2000;8686
NR;M11;PT;1999;8447
NR;M11;PT;1998;8113
NR;M11;PT;1997;8417
NR;M11;PT;1996;8839
NR;M11;PT;1995;8889
NR;M11;PT;1994;7893
NR;M11;PT;1993;9004
NR;M11;PT;1992;7910
NR;M11;PT;1991;8397
NR;M11;PT;1990;8180
NR;M11;PT;1989;7500
NR;M11;PT;1988;7789
NR;M11;PT;1987;7983
NR;M11;PT;1986;7791
NR;M11;PT;1985;8152
NR;M11;PT;1984;7554
NR;M11;PT;1983;7690
NR;M11;PT;1982;7723
NR;M11;PT;1981;7414
NR;M11;PT;1980;7857
NR;M11;PT;1979;7621
NR;M11;PT;1978;7621
NR;M11;PT;1977;7903
NR;M11;PT;1976;8625
NR;M11;PT;1975;8188
NR;M11;PT;1974;10282
NR;M11;PT;1973;7664
NR;M11;PT;1972;7118
NR;M11;PT;1971;8800
NR;M11;PT;1970;7400
NR;M11;PT;1969;8434
NR;M11;PT;1968;7840
NR;M11;PT;1967;8889
NR;M11;PT;1966;9171
NR;M11;PT;1965;7998
NR;M11;PT;1964;8275
NR;M11;PT;1963;7993
NR;M11;PT;1962;8812
NR;M11;PT;1961;8949
NR;M11;PT;1960;8192
NR;M11;RO;2019;21727
NR;M11;RO;2018;22022
NR;M11;RO;2017;21485
NR;M11;RO;2016;21602
NR;M11;RO;2015;21726
NR;M11;RO;2014;21321
NR;M11;RO;2013;20176
NR;M11;RO;2012;20433
NR;M11;RO;2011;21075
NR;M11;RO;2010;20856
NR;M11;RO;2009;21859
NR;M11;RO;2008;21434
NR;M11;RO;2007;21535
NR;M11;RO;2006;21841
NR;M11;RO;2005;22319
NR;M11;RO;2004;21290
NR;M11;RO;2003;21890
NR;M11;RO;2002;22180
NR;M11;RO;2001;23297
NR;M11;RO;2000;20833
NR;M11;RO;1999;21203
NR;M11;RO;1998;22600
NR;M11;RO;1997;24160
NR;M11;RO;1996;22316
NR;M11;RO;1995;23838
NR;M11;RO;1994;NA
NR;M11;RO;1993;NA
NR;M11;RO;1992;NA
NR;M11;RO;1991;NA
NR;M11;RO;1990;NA
NR;M11;RO;1989;NA
NR;M11;RO;1988;NA
NR;M11;RO;1987;NA
NR;M11;RO;1986;NA
NR;M11;RO;1985;NA
NR;M11;RO;1984;NA
NR;M11;RO;1983;NA
NR;M11;RO;1982;NA
NR;M11;RO;1981;NA
NR;M11;RO;1980;NA
NR;M11;RO;1979;NA
NR;M11;RO;1978;NA
NR;M11;RO;1977;NA
NR;M11;RO;1976;NA
NR;M11;RO;1975;NA
NR;M11;RO;1974;NA
NR;M11;RO;1973;NA
NR;M11;RO;1972;NA
NR;M11;RO;1971;NA
NR;M11;RO;1970;NA
NR;M11;RO;1969;NA
NR;M11;RO;1968;NA
NR;M11;RO;1967;NA
NR;M11;RO;1966;NA
NR;M11;RO;1965;NA
NR;M11;RO;1964;NA
NR;M11;RO;1963;NA
NR;M11;RO;1962;NA
NR;M11;RO;1961;NA
NR;M11;RO;1960;NA
NR;M11;RS;2019;NA
NR;M11;RS;2018;8288
NR;M11;RS;2017;8026
NR;M11;RS;2016;8406
NR;M11;RS;2015;8249
NR;M11;RS;2014;8385
NR;M11;RS;2013;8156
NR;M11;RS;2012;8323
NR;M11;RS;2011;8698
NR;M11;RS;2010;8530
NR;M11;RS;2009;8557
NR;M11;RS;2008;8305
NR;M11;RS;2007;8646
NR;M11;RS;2006;8499
NR;M11;RS;2005;8815
NR;M11;RS;2004;8852
NR;M11;RS;2003;8405
NR;M11;RS;2002;8278
NR;M11;RS;2001;8640
NR;M11;RS;2000;7966
NR;M11;RS;1999;NA
NR;M11;RS;1998;NA
NR;M11;RS;1997;NA
NR;M11;RS;1996;NA
NR;M11;RS;1995;NA
NR;M11;RS;1994;NA
NR;M11;RS;1993;NA
NR;M11;RS;1992;NA
NR;M11;RS;1991;NA
NR;M11;RS;1990;NA
NR;M11;RS;1989;NA
NR;M11;RS;1988;NA
NR;M11;RS;1987;NA
NR;M11;RS;1986;NA
NR;M11;RS;1985;NA
NR;M11;RS;1984;NA
NR;M11;RS;1983;NA
NR;M11;RS;1982;NA
NR;M11;RS;1981;NA
NR;M11;RS;1980;NA
NR;M11;RS;1979;NA
NR;M11;RS;1978;NA
NR;M11;RS;1977;NA
NR;M11;RS;1976;NA
NR;M11;RS;1975;NA
NR;M11;RS;1974;NA
NR;M11;RS;1973;NA
NR;M11;RS;1972;NA
NR;M11;RS;1971;NA
NR;M11;RS;1970;NA
NR;M11;RS;1969;NA
NR;M11;RS;1968;NA
NR;M11;RS;1967;NA
NR;M11;RS;1966;NA
NR;M11;RS;1965;NA
NR;M11;RS;1964;NA
NR;M11;RS;1963;NA
NR;M11;RS;1962;NA
NR;M11;RS;1961;NA
NR;M11;RS;1960;NA
NR;M11;RU;2019;NA
NR;M11;RU;2018;NA
NR;M11;RU;2017;NA
NR;M11;RU;2016;NA
NR;M11;RU;2015;NA
NR;M11;RU;2014;NA
NR;M11;RU;2013;147423
NR;M11;RU;2012;NA
NR;M11;RU;2011;153781
NR;M11;RU;2010;153424
NR;M11;RU;2009;164286
NR;M11;RU;2008;163041
NR;M11;RU;2007;170073
NR;M11;RU;2006;170563
NR;M11;RU;2005;184207
NR;M11;RU;2004;NA
NR;M11;RU;2003;NA
NR;M11;RU;2002;NA
NR;M11;RU;2001;NA
NR;M11;RU;2000;NA
NR;M11;RU;1999;NA
NR;M11;RU;1998;NA
NR;M11;RU;1997;NA
NR;M11;RU;1996;NA
NR;M11;RU;1995;NA
NR;M11;RU;1994;NA
NR;M11;RU;1993;NA
NR;M11;RU;1992;NA
NR;M11;RU;1991;NA
NR;M11;RU;1990;NA
NR;M11;RU;1989;NA
NR;M11;RU;1988;NA
NR;M11;RU;1987;NA
NR;M11;RU;1986;NA
NR;M11;RU;1985;NA
NR;M11;RU;1984;NA
NR;M11;RU;1983;NA
NR;M11;RU;1982;NA
NR;M11;RU;1981;NA
NR;M11;RU;1980;NA
NR;M11;RU;1979;NA
NR;M11;RU;1978;NA
NR;M11;RU;1977;NA
NR;M11;RU;1976;NA
NR;M11;RU;1975;NA
NR;M11;RU;1974;NA
NR;M11;RU;1973;NA
NR;M11;RU;1972;NA
NR;M11;RU;1971;NA
NR;M11;RU;1970;NA
NR;M11;RU;1969;NA
NR;M11;RU;1968;NA
NR;M11;RU;1967;NA
NR;M11;RU;1966;NA
NR;M11;RU;1965;NA
NR;M11;RU;1964;NA
NR;M11;RU;1963;NA
NR;M11;RU;1962;NA
NR;M11;RU;1961;NA
NR;M11;RU;1960;NA
NR;M11;SE;2019;NA
NR;M11;SE;2018;7102
NR;M11;SE;2017;7482
NR;M11;SE;2016;7550
NR;M11;SE;2015;7343
NR;M11;SE;2014;7252
NR;M11;SE;2013;7238
NR;M11;SE;2012;7296
NR;M11;SE;2011;7191
NR;M11;SE;2010;7450
NR;M11;SE;2009;7386
NR;M11;SE;2008;7443
NR;M11;SE;2007;7476
NR;M11;SE;2006;7622
NR;M11;SE;2005;7143
NR;M11;SE;2004;7435
NR;M11;SE;2003;7387
NR;M11;SE;2002;7720
NR;M11;SE;2001;7705
NR;M11;SE;2000;7449
NR;M11;SE;1999;7624
NR;M11;SE;1998;7846
NR;M11;SE;1997;7189
NR;M11;SE;1996;7541
NR;M11;SE;1995;7710
NR;M11;SE;1994;7507
NR;M11;SE;1993;7884
NR;M11;SE;1992;7727
NR;M11;SE;1991;7864
NR;M11;SE;1990;7878
NR;M11;SE;1989;7450
NR;M11;SE;1988;7893
NR;M11;SE;1987;7445
NR;M11;SE;1986;7288
NR;M11;SE;1985;7701
NR;M11;SE;1984;7275
NR;M11;SE;1983;7207
NR;M11;SE;1982;7312
NR;M11;SE;1981;7470
NR;M11;SE;1980;7337
NR;M11;SE;1979;7511
NR;M11;SE;1978;7314
NR;M11;SE;1977;7367
NR;M11;SE;1976;7184
NR;M11;SE;1975;7074
NR;M11;SE;1974;6853
NR;M11;SE;1973;7193
NR;M11;SE;1972;6865
NR;M11;SE;1971;6974
NR;M11;SE;1970;6648
NR;M11;SE;1969;6633
NR;M11;SE;1968;6516
NR;M11;SE;1967;6621
NR;M11;SE;1966;6527
NR;M11;SE;1965;6398
NR;M11;SE;1964;6432
NR;M11;SE;1963;6193
NR;M11;SE;1962;6208
NR;M11;SE;1961;6249
NR;M11;SE;1960;6227
NR;M11;SI;2019;NA
NR;M11;SI;2018;1632
NR;M11;SI;2017;1657
NR;M11;SI;2016;1573
NR;M11;SI;2015;1608
NR;M11;SI;2014;1525
NR;M11;SI;2013;1467
NR;M11;SI;2012;1567
NR;M11;SI;2011;1537
NR;M11;SI;2010;1507
NR;M11;SI;2009;1587
NR;M11;SI;2008;1452
NR;M11;SI;2007;1563
NR;M11;SI;2006;1488
NR;M11;SI;2005;1514
NR;M11;SI;2004;1477
NR;M11;SI;2003;1500
NR;M11;SI;2002;1504
NR;M11;SI;2001;1540
NR;M11;SI;2000;1538
NR;M11;SI;1999;1584
NR;M11;SI;1998;1518
NR;M11;SI;1997;1589
NR;M11;SI;1996;1435
NR;M11;SI;1995;1563
NR;M11;SI;1994;1566
NR;M11;SI;1993;1594
NR;M11;SI;1992;1595
NR;M11;SI;1991;1613
NR;M11;SI;1990;1488
NR;M11;SI;1989;1547
NR;M11;SI;1988;1643
NR;M11;SI;1987;1619
NR;M11;SI;1986;1582
NR;M11;SI;1985;1738
NR;M11;SI;1984;1600
NR;M11;SI;1983;1796
NR;M11;SI;1982;1595
NR;M11;SI;1981;1582
NR;M11;SI;1980;1640
NR;M11;SI;1979;1548
NR;M11;SI;1978;1616
NR;M11;SI;1977;1395
NR;M11;SI;1976;NA
NR;M11;SI;1975;NA
NR;M11;SI;1974;NA
NR;M11;SI;1973;NA
NR;M11;SI;1972;NA
NR;M11;SI;1971;NA
NR;M11;SI;1970;NA
NR;M11;SI;1969;NA
NR;M11;SI;1968;NA
NR;M11;SI;1967;NA
NR;M11;SI;1966;NA
NR;M11;SI;1965;NA
NR;M11;SI;1964;NA
NR;M11;SI;1963;NA
NR;M11;SI;1962;NA
NR;M11;SI;1961;NA
NR;M11;SI;1960;NA
NR;M11;SK;2019;NA
NR;M11;SK;2018;4319
NR;M11;SK;2017;4283
NR;M11;SK;2016;4481
NR;M11;SK;2015;4152
NR;M11;SK;2014;4175
NR;M11;SK;2013;4075
NR;M11;SK;2012;4133
NR;M11;SK;2011;4268
NR;M11;SK;2010;4298
NR;M11;SK;2009;4250
NR;M11;SK;2008;4289
NR;M11;SK;2007;4314
NR;M11;SK;2006;4370
NR;M11;SK;2005;4417
NR;M11;SK;2004;4319
