Kod;Nazwa;Item;Year;Value
2013000;wysokomazowiecki;65P;2010;16.1
2013000;wysokomazowiecki;65P;2011;16.0
2013000;wysokomazowiecki;65P;2012;16.1
2013000;wysokomazowiecki;65P;2013;16.4
2013000;wysokomazowiecki;65P;2014;16.7
2013000;wysokomazowiecki;65P;2015;17.0
2013000;wysokomazowiecki;65P;2016;17.3
2013000;wysokomazowiecki;65P;2017;17.6
2013000;wysokomazowiecki;65P;2018;17.9
2013000;wysokomazowiecki;65P;2019;18.3
2014000;zambrowski;ADR;2002;
2014000;zambrowski;ADR;2003;19.7
2014000;zambrowski;ADR;2004;19.9
2014000;zambrowski;ADR;2005;20.0
2014000;zambrowski;ADR;2006;20.1
2014000;zambrowski;ADR;2007;20.3
2014000;zambrowski;ADR;2008;20.2
2014000;zambrowski;ADR;2009;20.2
2014000;zambrowski;ADR;2010;20.0
2014000;zambrowski;ADR;2011;20.1
2014000;zambrowski;ADR;2012;20.3
2014000;zambrowski;ADR;2013;20.9
2014000;zambrowski;ADR;2014;21.4
2014000;zambrowski;ADR;2015;21.9
2014000;zambrowski;ADR;2016;22.5
2014000;zambrowski;ADR;2017;23.2
2014000;zambrowski;ADR;2018;23.9
2014000;zambrowski;ADR;2019;24.8
2014000;zambrowski;65P;2002;
2014000;zambrowski;65P;2003;
2014000;zambrowski;65P;2004;
2014000;zambrowski;65P;2005;
2014000;zambrowski;65P;2006;
2014000;zambrowski;65P;2007;
2014000;zambrowski;65P;2008;
2014000;zambrowski;65P;2009;
2014000;zambrowski;65P;2010;13.9
2014000;zambrowski;65P;2011;14.0
2014000;zambrowski;65P;2012;14.2
2014000;zambrowski;65P;2013;14.6
2014000;zambrowski;65P;2014;14.9
2014000;zambrowski;65P;2015;15.2
2014000;zambrowski;65P;2016;15.6
2014000;zambrowski;65P;2017;16.0
2014000;zambrowski;65P;2018;16.4
2014000;zambrowski;65P;2019;16.9
2061000;m.Białystok;ADR;2002;
2061000;m.Białystok;ADR;2003;16.1
2061000;m.Białystok;ADR;2004;16.5
2061000;m.Białystok;ADR;2005;16.8
2061000;m.Białystok;ADR;2006;17.3
2061000;m.Białystok;ADR;2007;17.7
2061000;m.Białystok;ADR;2008;18.0
2061000;m.Białystok;ADR;2009;18.2
2061000;m.Białystok;ADR;2010;18.4
2061000;m.Białystok;ADR;2011;18.9
2061000;m.Białystok;ADR;2012;19.6
2061000;m.Białystok;ADR;2013;20.4
2061000;m.Białystok;ADR;2014;21.3
2061000;m.Białystok;ADR;2015;22.2
2061000;m.Białystok;ADR;2016;23.2
2061000;m.Białystok;ADR;2017;24.3
2061000;m.Białystok;ADR;2018;25.4
2061000;m.Białystok;ADR;2019;26.6
2061000;m.Białystok;65P;2002;
2061000;m.Białystok;65P;2003;
2061000;m.Białystok;65P;2004;
2061000;m.Białystok;65P;2005;
2061000;m.Białystok;65P;2006;
2061000;m.Białystok;65P;2007;
2061000;m.Białystok;65P;2008;
2061000;m.Białystok;65P;2009;
2061000;m.Białystok;65P;2010;13.4
2061000;m.Białystok;65P;2011;13.7
2061000;m.Białystok;65P;2012;14.1
2061000;m.Białystok;65P;2013;14.6
2061000;m.Białystok;65P;2014;15.1
2061000;m.Białystok;65P;2015;15.6
2061000;m.Białystok;65P;2016;16.1
2061000;m.Białystok;65P;2017;16.7
2061000;m.Białystok;65P;2018;17.2
2061000;m.Białystok;65P;2019;17.8
2062000;m.Łomża;ADR;2002;
2062000;m.Łomża;ADR;2003;12.6
2062000;m.Łomża;ADR;2004;12.8
2062000;m.Łomża;ADR;2005;13.0
2062000;m.Łomża;ADR;2006;13.2
2062000;m.Łomża;ADR;2007;13.5
2062000;m.Łomża;ADR;2008;13.7
2062000;m.Łomża;ADR;2009;14.0
2062000;m.Łomża;ADR;2010;14.2
2062000;m.Łomża;ADR;2011;14.7
2062000;m.Łomża;ADR;2012;15.4
2062000;m.Łomża;ADR;2013;16.4
2062000;m.Łomża;ADR;2014;17.6
2062000;m.Łomża;ADR;2015;18.6
2062000;m.Łomża;ADR;2016;19.8
2062000;m.Łomża;ADR;2017;21.1
2062000;m.Łomża;ADR;2018;22.7
2062000;m.Łomża;ADR;2019;24.3
2062000;m.Łomża;65P;2002;
2062000;m.Łomża;65P;2003;
2062000;m.Łomża;65P;2004;
2062000;m.Łomża;65P;2005;
2062000;m.Łomża;65P;2006;
2062000;m.Łomża;65P;2007;
2062000;m.Łomża;65P;2008;
2062000;m.Łomża;65P;2009;
2062000;m.Łomża;65P;2010;10.6
2062000;m.Łomża;65P;2011;11.0
2062000;m.Łomża;65P;2012;11.5
2062000;m.Łomża;65P;2013;12.2
2062000;m.Łomża;65P;2014;12.9
2062000;m.Łomża;65P;2015;13.5
2062000;m.Łomża;65P;2016;14.3
2062000;m.Łomża;65P;2017;15.0
2062000;m.Łomża;65P;2018;15.9
2062000;m.Łomża;65P;2019;16.7
2063000;m.Suwałki;ADR;2002;
2063000;m.Suwałki;ADR;2003;13.0
2063000;m.Suwałki;ADR;2004;13.1
2063000;m.Suwałki;ADR;2005;13.3
2063000;m.Suwałki;ADR;2006;13.6
2063000;m.Suwałki;ADR;2007;13.8
2063000;m.Suwałki;ADR;2008;13.8
2063000;m.Suwałki;ADR;2009;13.8
2063000;m.Suwałki;ADR;2010;13.9
2063000;m.Suwałki;ADR;2011;14.4
2063000;m.Suwałki;ADR;2012;15.0
2063000;m.Suwałki;ADR;2013;15.7
2063000;m.Suwałki;ADR;2014;16.6
2063000;m.Suwałki;ADR;2015;17.6
2063000;m.Suwałki;ADR;2016;18.6
2063000;m.Suwałki;ADR;2017;19.7
2063000;m.Suwałki;ADR;2018;20.8
2063000;m.Suwałki;ADR;2019;21.8
2063000;m.Suwałki;65P;2002;
2063000;m.Suwałki;65P;2003;
2063000;m.Suwałki;65P;2004;
2063000;m.Suwałki;65P;2005;
2063000;m.Suwałki;65P;2006;
2063000;m.Suwałki;65P;2007;
2063000;m.Suwałki;65P;2008;
2063000;m.Suwałki;65P;2009;
2063000;m.Suwałki;65P;2010;10.2
2063000;m.Suwałki;65P;2011;10.5
2063000;m.Suwałki;65P;2012;11.0
2063000;m.Suwałki;65P;2013;11.4
2063000;m.Suwałki;65P;2014;12.0
2063000;m.Suwałki;65P;2015;12.6
2063000;m.Suwałki;65P;2016;13.3
2063000;m.Suwałki;65P;2017;13.9
2063000;m.Suwałki;65P;2018;14.5
2063000;m.Suwałki;65P;2019;15.1
2200000;POMORSKIE;ADR;2002;
2200000;POMORSKIE;ADR;2003;16.4
2200000;POMORSKIE;ADR;2004;16.7
2200000;POMORSKIE;ADR;2005;16.8
2200000;POMORSKIE;ADR;2006;17.0
2200000;POMORSKIE;ADR;2007;17.1
2200000;POMORSKIE;ADR;2008;17.2
2200000;POMORSKIE;ADR;2009;17.2
2200000;POMORSKIE;ADR;2010;17.0
2200000;POMORSKIE;ADR;2011;17.5
2200000;POMORSKIE;ADR;2012;18.3
2200000;POMORSKIE;ADR;2013;19.2
2200000;POMORSKIE;ADR;2014;20.2
2200000;POMORSKIE;ADR;2015;21.3
2200000;POMORSKIE;ADR;2016;22.4
2200000;POMORSKIE;ADR;2017;23.4
2200000;POMORSKIE;ADR;2018;24.5
2200000;POMORSKIE;ADR;2019;25.5
2200000;POMORSKIE;65P;2002;
2200000;POMORSKIE;65P;2003;
2200000;POMORSKIE;65P;2004;
2200000;POMORSKIE;65P;2005;
2200000;POMORSKIE;65P;2006;
2200000;POMORSKIE;65P;2007;
2200000;POMORSKIE;65P;2008;
2200000;POMORSKIE;65P;2009;
2200000;POMORSKIE;65P;2010;12.1
2200000;POMORSKIE;65P;2011;12.5
2200000;POMORSKIE;65P;2012;12.9
2200000;POMORSKIE;65P;2013;13.5
2200000;POMORSKIE;65P;2014;14.1
2200000;POMORSKIE;65P;2015;14.7
2200000;POMORSKIE;65P;2016;15.3
2200000;POMORSKIE;65P;2017;15.8
2200000;POMORSKIE;65P;2018;16.4
2200000;POMORSKIE;65P;2019;16.9
2201000;bytowski;ADR;2002;
2201000;bytowski;ADR;2003;13.8
2201000;bytowski;ADR;2004;13.9
2201000;bytowski;ADR;2005;13.9
2201000;bytowski;ADR;2006;13.9
2201000;bytowski;ADR;2007;13.9
2201000;bytowski;ADR;2008;13.8
2201000;bytowski;ADR;2009;13.8
2201000;bytowski;ADR;2010;13.6
2201000;bytowski;ADR;2011;14.1
2201000;bytowski;ADR;2012;14.8
2201000;bytowski;ADR;2013;15.8
2201000;bytowski;ADR;2014;16.7
2201000;bytowski;ADR;2015;17.7
2201000;bytowski;ADR;2016;18.5
2201000;bytowski;ADR;2017;19.5
2201000;bytowski;ADR;2018;20.5
2201000;bytowski;ADR;2019;21.4
2201000;bytowski;65P;2002;
2201000;bytowski;65P;2003;
2201000;bytowski;65P;2004;
2201000;bytowski;65P;2005;
2201000;bytowski;65P;2006;
2201000;bytowski;65P;2007;
2201000;bytowski;65P;2008;
2201000;bytowski;65P;2009;
2201000;bytowski;65P;2010;9.8
2201000;bytowski;65P;2011;10.1
2201000;bytowski;65P;2012;10.6
2201000;bytowski;65P;2013;11.2
2201000;bytowski;65P;2014;11.8
2201000;bytowski;65P;2015;12.4
2201000;bytowski;65P;2016;12.9
2201000;bytowski;65P;2017;13.5
2201000;bytowski;65P;2018;14.0
2201000;bytowski;65P;2019;14.5
2202000;chojnicki;ADR;2002;
2202000;chojnicki;ADR;2003;15.7
2202000;chojnicki;ADR;2004;16.0
2202000;chojnicki;ADR;2005;16.2
2202000;chojnicki;ADR;2006;16.3
2202000;chojnicki;ADR;2007;16.3
2202000;chojnicki;ADR;2008;16.3
2202000;chojnicki;ADR;2009;16.1
2202000;chojnicki;ADR;2010;15.6
2202000;chojnicki;ADR;2011;15.9
2202000;chojnicki;ADR;2012;16.5
2202000;chojnicki;ADR;2013;17.3
2202000;chojnicki;ADR;2014;18.2
2202000;chojnicki;ADR;2015;18.9
2202000;chojnicki;ADR;2016;20.0
2202000;chojnicki;ADR;2017;21.0
2202000;chojnicki;ADR;2018;22.0
2202000;chojnicki;ADR;2019;23.1
2202000;chojnicki;65P;2002;
2202000;chojnicki;65P;2003;
2202000;chojnicki;65P;2004;
2202000;chojnicki;65P;2005;
2202000;chojnicki;65P;2006;
2202000;chojnicki;65P;2007;
2202000;chojnicki;65P;2008;
2202000;chojnicki;65P;2009;
2202000;chojnicki;65P;2010;11.0
2202000;chojnicki;65P;2011;11.2
2202000;chojnicki;65P;2012;11.6
2202000;chojnicki;65P;2013;12.1
2202000;chojnicki;65P;2014;12.7
2202000;chojnicki;65P;2015;13.1
2202000;chojnicki;65P;2016;13.7
2202000;chojnicki;65P;2017;14.3
2202000;chojnicki;65P;2018;14.8
2202000;chojnicki;65P;2019;15.4
2203000;człuchowski;ADR;2002;
2203000;człuchowski;ADR;2003;14.4
2203000;człuchowski;ADR;2004;14.4
2203000;człuchowski;ADR;2005;14.4
2203000;człuchowski;ADR;2006;14.5
2203000;człuchowski;ADR;2007;14.4
2203000;człuchowski;ADR;2008;14.5
2203000;człuchowski;ADR;2009;14.7
2203000;człuchowski;ADR;2010;14.5
2203000;człuchowski;ADR;2011;14.9
2203000;człuchowski;ADR;2012;15.6
2203000;człuchowski;ADR;2013;16.5
2203000;człuchowski;ADR;2014;17.5
2203000;człuchowski;ADR;2015;18.6
2203000;człuchowski;ADR;2016;19.9
2203000;człuchowski;ADR;2017;21.0
2203000;człuchowski;ADR;2018;22.1
2203000;człuchowski;ADR;2019;23.5
2203000;człuchowski;65P;2002;
2203000;człuchowski;65P;2003;
2203000;człuchowski;65P;2004;
2203000;człuchowski;65P;2005;
2203000;człuchowski;65P;2006;
2203000;człuchowski;65P;2007;
2203000;człuchowski;65P;2008;
2203000;człuchowski;65P;2009;
2203000;człuchowski;65P;2010;10.5
2203000;człuchowski;65P;2011;10.9
2203000;człuchowski;65P;2012;11.3
2203000;człuchowski;65P;2013;11.9
2203000;człuchowski;65P;2014;12.5
2203000;człuchowski;65P;2015;13.2
2203000;człuchowski;65P;2016;13.9
2203000;człuchowski;65P;2017;14.6
2203000;człuchowski;65P;2018;15.2
2203000;człuchowski;65P;2019;16.0
2204000;gdański;ADR;2002;
2204000;gdański;ADR;2003;12.7
2204000;gdański;ADR;2004;12.8
2204000;gdański;ADR;2005;12.8
2204000;gdański;ADR;2006;12.7
2204000;gdański;ADR;2007;12.7
2204000;gdański;ADR;2008;12.6
2204000;gdański;ADR;2009;12.4
2204000;gdański;ADR;2010;12.1
2204000;gdański;ADR;2011;12.5
2204000;gdański;ADR;2012;13.0
2204000;gdański;ADR;2013;13.7
2204000;gdański;ADR;2014;14.4
2204000;gdański;ADR;2015;15.3
2204000;gdański;ADR;2016;16.0
2204000;gdański;ADR;2017;16.9
2204000;gdański;ADR;2018;17.6
2204000;gdański;ADR;2019;18.5
2204000;gdański;65P;2002;
2204000;gdański;65P;2003;
2204000;gdański;65P;2004;
2204000;gdański;65P;2005;
2204000;gdański;65P;2006;
2204000;gdański;65P;2007;
2204000;gdański;65P;2008;
2204000;gdański;65P;2009;
2204000;gdański;65P;2010;8.8
2204000;gdański;65P;2011;9.0
2204000;gdański;65P;2012;9.3
2204000;gdański;65P;2013;9.7
2204000;gdański;65P;2014;10.2
2204000;gdański;65P;2015;10.8
2204000;gdański;65P;2016;11.2
2204000;gdański;65P;2017;11.7
2204000;gdański;65P;2018;12.1
2204000;gdański;65P;2019;12.6
2205000;kartuski;ADR;2002;
2205000;kartuski;ADR;2003;14.0
2205000;kartuski;ADR;2004;14.2
2205000;kartuski;ADR;2005;14.1
2205000;kartuski;ADR;2006;14.0
2205000;kartuski;ADR;2007;14.0
2205000;kartuski;ADR;2008;13.9
2205000;kartuski;ADR;2009;13.7
2205000;kartuski;ADR;2010;13.3
2205000;kartuski;ADR;2011;13.6
2205000;kartuski;ADR;2012;13.8
2205000;kartuski;ADR;2013;14.3
2205000;kartuski;ADR;2014;14.8
2205000;kartuski;ADR;2015;15.2
2205000;kartuski;ADR;2016;15.8
2205000;kartuski;ADR;2017;16.3
2205000;kartuski;ADR;2018;16.8
2205000;kartuski;ADR;2019;17.4
2205000;kartuski;65P;2002;
2205000;kartuski;65P;2003;
2205000;kartuski;65P;2004;
2205000;kartuski;65P;2005;
2205000;kartuski;65P;2006;
2205000;kartuski;65P;2007;
2205000;kartuski;65P;2008;
2205000;kartuski;65P;2009;
2205000;kartuski;65P;2010;9.2
2205000;kartuski;65P;2011;9.3
2205000;kartuski;65P;2012;9.5
2205000;kartuski;65P;2013;9.8
2205000;kartuski;65P;2014;10.1
2205000;kartuski;65P;2015;10.4
2205000;kartuski;65P;2016;10.7
2205000;kartuski;65P;2017;10.9
2205000;kartuski;65P;2018;11.2
2205000;kartuski;65P;2019;11.5
2206000;kościerski;ADR;2002;
2206000;kościerski;ADR;2003;15.2
2206000;kościerski;ADR;2004;15.4
2206000;kościerski;ADR;2005;15.4
2206000;kościerski;ADR;2006;15.4
2206000;kościerski;ADR;2007;15.4
2206000;kościerski;ADR;2008;15.4
2206000;kościerski;ADR;2009;15.2
2206000;kościerski;ADR;2010;14.9
2206000;kościerski;ADR;2011;15.3
2206000;kościerski;ADR;2012;16.0
2206000;kościerski;ADR;2013;16.6
2206000;kościerski;ADR;2014;17.4
2206000;kościerski;ADR;2015;18.2
2206000;kościerski;ADR;2016;19.0
2206000;kościerski;ADR;2017;19.9
2206000;kościerski;ADR;2018;20.7
2206000;kościerski;ADR;2019;21.7
2206000;kościerski;65P;2002;
2206000;kościerski;65P;2003;
2206000;kościerski;65P;2004;
2206000;kościerski;65P;2005;
2206000;kościerski;65P;2006;
2206000;kościerski;65P;2007;
2206000;kościerski;65P;2008;
2206000;kościerski;65P;2009;
2206000;kościerski;65P;2010;10.4
2206000;kościerski;65P;2011;10.7
2206000;kościerski;65P;2012;11.1
2206000;kościerski;65P;2013;11.5
2206000;kościerski;65P;2014;12.0
2206000;kościerski;65P;2015;12.5
2206000;kościerski;65P;2016;13.0
2206000;kościerski;65P;2017;13.5
2206000;kościerski;65P;2018;13.9
2206000;kościerski;65P;2019;14.4
2207000;kwidzyński;ADR;2002;
2207000;kwidzyński;ADR;2003;13.7
2207000;kwidzyński;ADR;2004;13.6
2207000;kwidzyński;ADR;2005;13.6
2207000;kwidzyński;ADR;2006;13.6
2207000;kwidzyński;ADR;2007;13.5
2207000;kwidzyński;ADR;2008;13.5
2207000;kwidzyński;ADR;2009;13.4
2207000;kwidzyński;ADR;2010;13.3
2207000;kwidzyński;ADR;2011;13.7
2207000;kwidzyński;ADR;2012;14.3
2207000;kwidzyński;ADR;2013;15.3
2207000;kwidzyński;ADR;2014;16.3
2207000;kwidzyński;ADR;2015;17.3
2207000;kwidzyński;ADR;2016;18.2
2207000;kwidzyński;ADR;2017;19.2
2207000;kwidzyński;ADR;2018;20.3
2207000;kwidzyński;ADR;2019;21.6
2207000;kwidzyński;65P;2002;
2207000;kwidzyński;65P;2003;
2207000;kwidzyński;65P;2004;
2207000;kwidzyński;65P;2005;
2207000;kwidzyński;65P;2006;
2207000;kwidzyński;65P;2007;
2207000;kwidzyński;65P;2008;
2207000;kwidzyński;65P;2009;
2207000;kwidzyński;65P;2010;9.7
2207000;kwidzyński;65P;2011;9.9
2207000;kwidzyński;65P;2012;10.3
2207000;kwidzyński;65P;2013;10.9
2207000;kwidzyński;65P;2014;11.6
2207000;kwidzyński;65P;2015;12.2
2207000;kwidzyński;65P;2016;12.8
2207000;kwidzyński;65P;2017;13.4
2207000;kwidzyński;65P;2018;14.0
2207000;kwidzyński;65P;2019;14.8
2208000;lęborski;ADR;2002;
2208000;lęborski;ADR;2003;14.6
2208000;lęborski;ADR;2004;14.8
2208000;lęborski;ADR;2005;14.9
2208000;lęborski;ADR;2006;14.9
2208000;lęborski;ADR;2007;14.9
2208000;lęborski;ADR;2008;14.9
2208000;lęborski;ADR;2009;14.8
2208000;lęborski;ADR;2010;14.5
2208000;lęborski;ADR;2011;15.1
2208000;lęborski;ADR;2012;15.8
2208000;lęborski;ADR;2013;16.8
2208000;lęborski;ADR;2014;17.8
2208000;lęborski;ADR;2015;18.9
2208000;lęborski;ADR;2016;20.0
2208000;lęborski;ADR;2017;21.1
2208000;lęborski;ADR;2018;22.5
2208000;lęborski;ADR;2019;23.9
2208000;lęborski;65P;2002;
2208000;lęborski;65P;2003;
2208000;lęborski;65P;2004;
2208000;lęborski;65P;2005;
2208000;lęborski;65P;2006;
2208000;lęborski;65P;2007;
2208000;lęborski;65P;2008;
2208000;lęborski;65P;2009;
2208000;lęborski;65P;2010;10.5
2208000;lęborski;65P;2011;10.8
2208000;lęborski;65P;2012;11.4
2208000;lęborski;65P;2013;12.0
2208000;lęborski;65P;2014;12.6
2208000;lęborski;65P;2015;13.3
2208000;lęborski;65P;2016;13.9
2208000;lęborski;65P;2017;14.5
2208000;lęborski;65P;2018;15.3
2208000;lęborski;65P;2019;16.1
2209000;malborski;ADR;2002;
2209000;malborski;ADR;2003;16.4
2209000;malborski;ADR;2004;16.4
2209000;malborski;ADR;2005;16.6
2209000;malborski;ADR;2006;16.7
2209000;malborski;ADR;2007;16.7
2209000;malborski;ADR;2008;16.7
2209000;malborski;ADR;2009;16.6
2209000;malborski;ADR;2010;16.3
2209000;malborski;ADR;2011;16.7
2209000;malborski;ADR;2012;17.4
2209000;malborski;ADR;2013;18.1
2209000;malborski;ADR;2014;19.1
2209000;malborski;ADR;2015;20.2
2209000;malborski;ADR;2016;21.3
2209000;malborski;ADR;2017;22.4
2209000;malborski;ADR;2018;23.8
2209000;malborski;ADR;2019;25.1
2209000;malborski;65P;2002;
2209000;malborski;65P;2003;
2209000;malborski;65P;2004;
2209000;malborski;65P;2005;
2209000;malborski;65P;2006;
2209000;malborski;65P;2007;
2209000;malborski;65P;2008;
2209000;malborski;65P;2009;
2209000;malborski;65P;2010;11.8
2209000;malborski;65P;2011;12.1
2209000;malborski;65P;2012;12.5
2209000;malborski;65P;2013;12.9
2209000;malborski;65P;2014;13.5
2209000;malborski;65P;2015;14.2
2209000;malborski;65P;2016;14.9
2209000;malborski;65P;2017;15.5
2209000;malborski;65P;2018;16.3
2209000;malborski;65P;2019;17.0
2210000;nowodworski;ADR;2002;
2210000;nowodworski;ADR;2003;16.3
2210000;nowodworski;ADR;2004;16.2
2210000;nowodworski;ADR;2005;16.1
2210000;nowodworski;ADR;2006;16.0
2210000;nowodworski;ADR;2007;15.9
2210000;nowodworski;ADR;2008;15.7
2210000;nowodworski;ADR;2009;15.6
2210000;nowodworski;ADR;2010;15.2
2210000;nowodworski;ADR;2011;15.3
2210000;nowodworski;ADR;2012;15.8
2210000;nowodworski;ADR;2013;16.6
2210000;nowodworski;ADR;2014;17.5
2210000;nowodworski;ADR;2015;18.2
2210000;nowodworski;ADR;2016;19.2
2210000;nowodworski;ADR;2017;20.7
2210000;nowodworski;ADR;2018;21.9
2210000;nowodworski;ADR;2019;23.3
2210000;nowodworski;65P;2002;
2210000;nowodworski;65P;2003;
2210000;nowodworski;65P;2004;
2210000;nowodworski;65P;2005;
2210000;nowodworski;65P;2006;
2210000;nowodworski;65P;2007;
2210000;nowodworski;65P;2008;
2210000;nowodworski;65P;2009;
2210000;nowodworski;65P;2010;10.9
2210000;nowodworski;65P;2011;11.0
2210000;nowodworski;65P;2012;11.4
2210000;nowodworski;65P;2013;12.0
2210000;nowodworski;65P;2014;12.5
2210000;nowodworski;65P;2015;13.0
2210000;nowodworski;65P;2016;13.6
2210000;nowodworski;65P;2017;14.5
2210000;nowodworski;65P;2018;15.2
2210000;nowodworski;65P;2019;16.0
2211000;pucki;ADR;2002;
2211000;pucki;ADR;2003;13.3
2211000;pucki;ADR;2004;13.5
2211000;pucki;ADR;2005;13.7
2211000;pucki;ADR;2006;13.8
2211000;pucki;ADR;2007;14.0
2211000;pucki;ADR;2008;14.0
2211000;pucki;ADR;2009;13.9
2211000;pucki;ADR;2010;13.7
2211000;pucki;ADR;2011;14.1
2211000;pucki;ADR;2012;14.6
2211000;pucki;ADR;2013;15.4
2211000;pucki;ADR;2014;16.1
2211000;pucki;ADR;2015;17.0
2211000;pucki;ADR;2016;17.9
2211000;pucki;ADR;2017;18.7
2211000;pucki;ADR;2018;19.5
2211000;pucki;ADR;2019;20.3
2211000;pucki;65P;2002;
2211000;pucki;65P;2003;
2211000;pucki;65P;2004;
2211000;pucki;65P;2005;
2211000;pucki;65P;2006;
2211000;pucki;65P;2007;
2211000;pucki;65P;2008;
2211000;pucki;65P;2009;
2211000;pucki;65P;2010;9.8
2211000;pucki;65P;2011;10.0
2211000;pucki;65P;2012;10.4
2211000;pucki;65P;2013;10.9
2211000;pucki;65P;2014;11.3
2211000;pucki;65P;2015;11.9
2211000;pucki;65P;2016;12.4
2211000;pucki;65P;2017;12.9
2211000;pucki;65P;2018;13.4
2211000;pucki;65P;2019;13.8
2212000;słupski;ADR;2002;
2212000;słupski;ADR;2003;14.1
2212000;słupski;ADR;2004;14.2
2212000;słupski;ADR;2005;14.1
2212000;słupski;ADR;2006;14.1
2212000;słupski;ADR;2007;13.9
2212000;słupski;ADR;2008;13.9
2212000;słupski;ADR;2009;13.7
2212000;słupski;ADR;2010;13.6
2212000;słupski;ADR;2011;14.1
2212000;słupski;ADR;2012;14.8
2212000;słupski;ADR;2013;15.6
2212000;słupski;ADR;2014;16.5
2212000;słupski;ADR;2015;17.3
2212000;słupski;ADR;2016;18.3
2212000;słupski;ADR;2017;19.5
2212000;słupski;ADR;2018;20.6
2212000;słupski;ADR;2019;21.8
2212000;słupski;65P;2002;
2212000;słupski;65P;2003;
2212000;słupski;65P;2004;
2212000;słupski;65P;2005;
2212000;słupski;65P;2006;
2212000;słupski;65P;2007;
2212000;słupski;65P;2008;
2212000;słupski;65P;2009;
2212000;słupski;65P;2010;10.0
2212000;słupski;65P;2011;10.3
2212000;słupski;65P;2012;10.7
2212000;słupski;65P;2013;11.3
2212000;słupski;65P;2014;11.8
2212000;słupski;65P;2015;12.3
2212000;słupski;65P;2016;13.0
2212000;słupski;65P;2017;13.7
2212000;słupski;65P;2018;14.3
2212000;słupski;65P;2019;15.0
2213000;starogardzki;ADR;2002;
2213000;starogardzki;ADR;2003;15.2
2213000;starogardzki;ADR;2004;15.4
2213000;starogardzki;ADR;2005;15.4
2213000;starogardzki;ADR;2006;15.5
2213000;starogardzki;ADR;2007;15.6
2213000;starogardzki;ADR;2008;15.7
2213000;starogardzki;ADR;2009;15.6
2213000;starogardzki;ADR;2010;15.1
2213000;starogardzki;ADR;2011;15.3
2213000;starogardzki;ADR;2012;15.7
2213000;starogardzki;ADR;2013;16.4
2213000;starogardzki;ADR;2014;17.3
2213000;starogardzki;ADR;2015;18.1
2213000;starogardzki;ADR;2016;19.1
2213000;starogardzki;ADR;2017;20.0
2213000;starogardzki;ADR;2018;20.9
2213000;starogardzki;ADR;2019;21.9
2213000;starogardzki;65P;2002;
2213000;starogardzki;65P;2003;
2213000;starogardzki;65P;2004;
2213000;starogardzki;65P;2005;
2213000;starogardzki;65P;2006;
2213000;starogardzki;65P;2007;
2213000;starogardzki;65P;2008;
2213000;starogardzki;65P;2009;
2213000;starogardzki;65P;2010;10.7
2213000;starogardzki;65P;2011;10.9
2213000;starogardzki;65P;2012;11.1
2213000;starogardzki;65P;2013;11.6
2213000;starogardzki;65P;2014;12.2
2213000;starogardzki;65P;2015;12.7
2213000;starogardzki;65P;2016;13.2
2213000;starogardzki;65P;2017;13.8
2213000;starogardzki;65P;2018;14.3
2213000;starogardzki;65P;2019;14.8
2214000;tczewski;ADR;2002;
2214000;tczewski;ADR;2003;14.7
2214000;tczewski;ADR;2004;15.1
2214000;tczewski;ADR;2005;15.2
2214000;tczewski;ADR;2006;15.3
2214000;tczewski;ADR;2007;15.5
2214000;tczewski;ADR;2008;15.7
2214000;tczewski;ADR;2009;15.7
2214000;tczewski;ADR;2010;15.6
2214000;tczewski;ADR;2011;16.0
2214000;tczewski;ADR;2012;16.6
2214000;tczewski;ADR;2013;17.4
2214000;tczewski;ADR;2014;18.5
2214000;tczewski;ADR;2015;19.6
2214000;tczewski;ADR;2016;20.6
2214000;tczewski;ADR;2017;21.8
2214000;tczewski;ADR;2018;22.6
2214000;tczewski;ADR;2019;23.7
2214000;tczewski;65P;2002;
2214000;tczewski;65P;2003;
2214000;tczewski;65P;2004;
2214000;tczewski;65P;2005;
2214000;tczewski;65P;2006;
2214000;tczewski;65P;2007;
2214000;tczewski;65P;2008;
2214000;tczewski;65P;2009;
2214000;tczewski;65P;2010;11.2
